scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc,gap_cycles,resolved_expected,announce_text,announce_freq_hz,announce_snr_db,announce_cycle_utc,reference_text,reference_freq_hz,reference_snr_db,reference_cycle_utc,resolved_callsign,unresolved_placeholder
S7,16,4,1354763437,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T23:02:00Z,,,,,,,,,,,,
S7,17,0,1440417717,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:02:30Z,,,,,,,,,,,,
S7,17,0,1440417717,0.0,0.0,1510.0,Q4XYZ Q1ABC -07,2026-08-22T23:02:30Z,,,,,,,,,,,,
S7,17,1,1958295760,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:03:00Z,,,,,,,,,,,,
S7,17,1,1958295760,0.0,0.0,1510.0,Q4XYZ Q1ABC -07,2026-08-22T23:03:00Z,,,,,,,,,,,,
S7,17,2,1141094124,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:03:30Z,,,,,,,,,,,,
S7,17,2,1141094124,0.0,0.0,1510.0,Q4XYZ Q1ABC -07,2026-08-22T23:03:30Z,,,,,,,,,,,,
S7,17,3,678609270,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:04:00Z,,,,,,,,,,,,
S7,17,3,678609270,0.0,0.0,1510.0,Q4XYZ Q1ABC -07,2026-08-22T23:04:00Z,,,,,,,,,,,,
S7,17,4,2097649527,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:04:30Z,,,,,,,,,,,,
S7,17,4,2097649527,0.0,0.0,1510.0,Q4XYZ Q1ABC -07,2026-08-22T23:04:30Z,,,,,,,,,,,,
S7,18,0,54616312,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:05:00Z,,,,,,,,,,,,
S7,18,0,54616312,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-08-22T23:05:00Z,,,,,,,,,,,,
S7,18,1,952590612,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:05:30Z,,,,,,,,,,,,
S7,18,1,952590612,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-08-22T23:05:30Z,,,,,,,,,,,,
S7,18,2,42992291,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:06:00Z,,,,,,,,,,,,
S7,18,2,42992291,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-08-22T23:06:00Z,,,,,,,,,,,,
S7,18,3,1754123281,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:06:30Z,,,,,,,,,,,,
S7,18,3,1754123281,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-08-22T23:06:30Z,,,,,,,,,,,,
S7,18,4,2136748643,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:07:00Z,,,,,,,,,,,,
S7,18,4,2136748643,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-08-22T23:07:00Z,,,,,,,,,,,,
S7,19,0,2055416690,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:07:30Z,,,,,,,,,,,,
S7,19,0,2055416690,0.0,0.0,1508.0,Q4XYZ Q1ABC -07,2026-08-22T23:07:30Z,,,,,,,,,,,,
S7,19,1,2007325368,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:08:00Z,,,,,,,,,,,,
S7,19,1,2007325368,0.0,0.0,1508.0,Q4XYZ Q1ABC -07,2026-08-22T23:08:00Z,,,,,,,,,,,,
S7,19,2,1837273558,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:08:30Z,,,,,,,,,,,,
S7,19,2,1837273558,0.0,0.0,1508.0,Q4XYZ Q1ABC -07,2026-08-22T23:08:30Z,,,,,,,,,,,,
S7,19,3,1703565559,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:09:00Z,,,,,,,,,,,,
S7,19,3,1703565559,0.0,0.0,1508.0,Q4XYZ Q1ABC -07,2026-08-22T23:09:00Z,,,,,,,,,,,,
S7,19,4,989415578,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:09:30Z,,,,,,,,,,,,
S7,19,4,989415578,0.0,0.0,1508.0,Q4XYZ Q1ABC -07,2026-08-22T23:09:30Z,,,,,,,,,,,,
S7,20,0,11753295,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:10:00Z,,,,,,,,,,,,
S7,20,0,11753295,0.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T23:10:00Z,,,,,,,,,,,,
S7,20,1,127051996,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:10:30Z,,,,,,,,,,,,
S7,20,1,127051996,0.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T23:10:30Z,,,,,,,,,,,,
S7,20,2,1814410164,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:11:00Z,,,,,,,,,,,,
S7,20,2,1814410164,0.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T23:11:00Z,,,,,,,,,,,,
S7,20,3,622957244,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:11:30Z,,,,,,,,,,,,
S7,20,3,622957244,0.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T23:11:30Z,,,,,,,,,,,,
S7,20,4,1019946476,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:12:00Z,,,,,,,,,,,,
S7,20,4,1019946476,0.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T23:12:00Z,,,,,,,,,,,,
